,pos,neg,total
EXQUISITE MARINA 2BDR SUITE WITH BALCONY & RELAXING VIEWS,0.35104166666666664,-0.09195027195027196,0.05270015698587127
Wingate by Wyndham Los Angeles Airport,0.39273745713122094,0.008457629750335217,0.2231136006991311
"Hampton Inn & Suites Los Angeles/Hollywood, CA",0.41350945570234365,0.00016856880493243577,0.23618593586424472
Montrose West Hollywood,0.4150434105625125,-0.0015705082386877041,0.21483331312277054
Los Angeles 5 Beds Convention Pool,0.32385964912280707,-0.062439613526570036,0.020965909090909098
Top Floor Penthouse Living Like A Rockstar,0.49166666666666664,0.16026785714285716,0.43141233766233766
Sheraton Universal,0.35391681638367256,-0.049494018547480124,0.13646189842397005
Mid City 3 Bedroom 3 Bathroom 5 Queen Beds,1.0,-0.006349206349206354,0.13741496598639455
The Moment Hotel,0.3751267537887255,0.031079174538332956,0.2070401409166469
Urban Downtown LA Luxury Resort Suite,0.4628703703703704,-0.07395763656633222,0.0770252403846154
Jolly Roger Hotel,0.4067396206038386,0.027112783348704175,0.24380681284412933
Urban Downtown LA Designer City Sky Suite,0.33871058558558553,0.07593482905982907,0.23532340269020596
Strathmore Apartments,0.3546839826839827,0.06073821339950373,0.1989178485332331
Executive Celebrity Suites,0.42146658896658895,-0.16666666666666666,0.37945707070707074
Popular Downtown Los Angeles Luxurious Resort Suite,0.2825324675324675,0.047214795008912666,0.17995809745809746
Hollywood Hot Spot Condo,0.3817708333333333,-0.12221726190476191,-0.021419642857142856
Amazing 2bed/2 bath near the Grove,0.3950911458333334,-0.09577175697865355,0.24202636968766006
Popular DTLA Designer Suite,0.3308333333333334,0.11212121212121212,0.23059027777777774
Sportsmen's Lodge Hotel,0.39579766183285875,0.011958039098664107,0.21605672605381238
Epic Downtown Apartment,0.5029166666666667,-0.06748803827751197,0.10152076318742986
SureStay Collection by Best Western Saharan Hotel,0.3624805302833884,-0.04729738610926107,0.14892284055510294
Modern Star Apartments,0.36217687074829924,0.12147435897435896,0.27014355742296914
Hotel Carmel By The Sea,0.4211711144391606,0.0017871358625035146,0.21370337452173208
Popular Hollywood Blvd Two Story Suite,0.3198232323232324,-0.051521514883583856,0.14250068927488288
Urban Downtown LA Oasis Resort Suite,0.34925925925925927,-0.015344827586206903,0.16044642857142852
Urban Downtown LA Pool Table Penthouse,0.5478947368421053,-0.1455854700854701,0.00859457671957672
"The Standard, Downtown LA",0.4063035977621605,-0.009529892021887754,0.1956837690507919
The Grove Luxury Suite,0.5266666666666666,0.10946969696969697,0.1658476658476658
Century Park Hotel LA,0.3961909309178218,-0.02040432426900316,0.19702916418376948
Hollywood City Inn,0.37589852325065043,-0.012422054649410414,0.20515126306180995
Private Bedroom and Bathroom in Shared 2 Bedroom Apartment,0.2578231292517007,0.425,0.272360248447205
Wellworth Apartments,0.41783638583638616,-0.004180377617877628,0.19316559090390045
Cal Mar Hotel Suites,0.4059426992723062,-0.018397564253791788,0.21643440092062294
Dunes Inn - Sunset,0.38083624470147914,0.01756742636992638,0.24591812915202582
The Dixie Hollywood,0.38014213743302167,-0.011894737268916189,0.1677241318472602
Hollywood Grand Apartment,0.352,-0.013560606060606061,0.10067708333333329
Hollywood 5 Beds Famous Awards Pool,0.5666666666666667,-0.06250000000000001,0.12254901960784315
La Quinta Inn & Suites LAX,0.39970108848856084,-0.0023510469653947705,0.19656207874416093
Highland Gardens Hotel,0.37832484591427357,-0.008229321642535394,0.17323766419233275
Ramada by Wyndham Los Angeles/Downtown West,0.34483241612300525,-0.011654141471436954,0.15364182175301275
Hollywood Downtowner Inn,0.3457734000886333,-0.025823711346984184,0.1767955034088831
O Hotel,0.414076552359101,-0.02880121176065523,0.17663409357369084
Hotel Hwood Near the Sunset Strip,0.37820944633018483,-0.01743807604480538,0.19111747060856518
Penthouse Los Angeles Convention Resort Suite Pool,0.4324747474747475,0.022463369963369964,0.17033632578714547
Luxury Private 2 bedroom Condo,0.5168055555555555,-0.1756944444444444,0.1705555555555555
Hollywood Inn Express North,0.33736392602615667,-0.0456090937295085,0.14560459888902644
Hollywood and Sunset Furnished Apartments,0.4965712842712844,-0.03969791444510545,0.2055471459434874
Dunes Inn - Wilshire,0.32305632414077673,-0.005102189248434755,0.1782563424548528
Corporate Suites in Downtown LA near Staples Center,0.43370822119690633,-0.044733421266233774,0.13089705508099497
Ocean Suites - Coral,0.3473680823680823,0.08845238095238095,0.2922796352583586
Studio City Courtyard Hotel,0.37540552257238713,-0.033905515700880885,0.16065059672454343
Hotel Solaire Los Angeles,0.35583086197079355,-0.01936942315856211,0.16444064544252018
Hollywood Inn Express South,0.2736288784925299,-0.08558965964560263,0.04343879143354551
Sunburst Spa & Suites Motel,0.34323317133727466,-0.0450462906188954,0.1478650110154636
Popular Hollywood Blvd Premier Suite,0.39821428571428574,-0.14375000000000002,0.2175595238095238
DTLA Central Residences,0.5046363636363638,0.3,0.4574125874125875
Downtown LA Gorgeous Resort Style Suite,0.4163835725677831,-0.06465585659551176,0.17377238220716482
Fully furnished apartment in la close to Beverly Hills,0.309445990517419,-0.02873033277638541,0.10121871005277934
Luxury Downtown Vacation Home with Parking,0.6038690476190476,0.0,0.6038690476190476
Westwood Two Bedroom #2,0.30556637806637804,0.04250000000000005,0.2742418546365915
Ocean Park Hotel,0.36822028616506736,0.029904676833720452,0.21884100746787327
DTLA Royal Suite,0.3679166666666667,0.06041666666666667,0.2361309523809524
Downtown LA City View Suite,0.42799999999999994,-0.06962174940898343,0.05077060931899643
Gateway Hotel Santa Monica,0.37556107195209054,0.007166167115080952,0.24175305528373608
Hollywood Walk of Fame Furnished Apartments,0.46526526251526246,0.014546599457889785,0.1477134771793863
Luxury Studio Next to LA Live,0.273828125,-0.14362745098039215,-0.06411210317460318
Avalon Hotel Beverly Hills,0.4500200602968461,-0.004583706514468593,0.22806080187916983
Loews Santa Monica Beach Hotel,0.48066094811784554,0.02110844921861196,0.24628793311421285
Ginosi Metropolitan Apartel,0.3985128805620611,0.040999102103753265,0.21507576932253233
Holiday Inn Los Angeles - LAX Airport,0.3769966695802181,-0.04137506488893331,0.1597158549217602
Chateau Marmont,0.38910911884747224,0.025119548270814408,0.2303713805626976
Walk of Fame Apartment in Hollywood,0.3823234126984128,0.10989290886809273,0.2375947075385552
Fabulous Walk of Fame Apartment in Hollywood,0.45475859788359796,-0.06006155303030304,0.21249029157117394
Walk of Fame Suite in Hollywood,0.3397408963585434,-0.05277777777777778,0.06854617604617604
Jamaica Bay Inn,0.43870111455621874,0.01890363361783102,0.31067745516678424
The Mayfair Hotel,0.34405705493363437,-0.048203347408886335,0.12300650428303883
Hollywood Bed & Breakfast,0.45850175070028004,0.14728260869565218,0.3931176633444075
Shutters On The Beach,0.47217150975562366,0.015369961411796071,0.24934292598137744
Noon on Sunset Hill,0.37173794063079785,0.06967592592592593,0.2691508412970678
Ocean Suites - Sail,0.6193750000000001,0.25555555555555554,0.5201515151515154
Fully Furnished Apt in LA Downtown,0.4940901360544218,-0.01995998792873792,0.18684178608747573
Hollywood 6 Beds Superstar Pool,0.29391504329004325,-0.07584899749373433,0.12256097560975608
Miyako Hotel Los Angeles,0.3662535870592976,0.029518548486660714,0.24899688163547615
Best Western Airport Plaza Inn,0.39859493900525594,0.005858151605965782,0.22676312859477588
Hollywood Celebrity Hotel,0.40431109866522436,0.023175436154997,0.2783398019118739
Hollywood Orchid Suites,0.4005140744772248,0.03263432347951439,0.31883947366818033
Ocean Suites - Sand,0.6693877551020408,-0.16240740740740742,0.20150297619047622
Villa Brasil Motel,0.3806064056716232,0.07018888663419913,0.32700913619753547
Central location near Grove,0.4573076923076923,-0.0006349206349206301,0.2699675324675325
Venice Beach Suites & Hotel,0.41304044913419913,0.013324696179129816,0.2491674296170665
Hollywood Loft,0.44278571428571445,0.12524509803921569,0.29688867438867445
Downtown LA Superb 5 Beds 2 BR Pool,0.457,-0.024345238095238097,0.09026077097505672
Hollywood Bellucci Apartment,0.4679761904761905,0.05915637860082305,0.29229900632339667
Travelodge by Wyndham Santa Monica,0.38892177409080864,0.060820462743638094,0.2775997624322437
Westwood Two Bedroom #1,0.3412234848484849,0.029456018518518517,0.2510833333333334
Ocean Suites - Sunset,0.5016666666666667,0.06763888888888887,0.33890625
Ocean Suites - Shell,0.6649350649350649,0.17291666666666666,0.45776942355889727
The Kinney - Venice Beach,0.4201319085995006,0.05997871680388348,0.30436698498224407
Amazing Apartment in Santa Monica,0.46051587301587305,-0.11224426807760138,0.11685978835978837
Boutique Citrus Apartments,0.5533333333333333,0.005357142857142854,0.2976111111111111
Bayside Hotel,0.40361223877467306,0.03036636740349522,0.25202922688995516
Downtown Victorian PH 6Beds W Pools,0.29025092191758856,-0.022890156981066084,0.06802176915080141
Chinatown City View Apartment,0.30000000000000004,0.016666666666666677,0.11111111111111112
Venice House on the Canals,0.17051282051282052,0.06383333333333334,0.10032894736842106
Hilgard House Westwood Village,0.3725174866527426,0.03716938148613213,0.2524147827585325
West Hollywood Studio,0.6944444444444443,0.1125,0.5489583333333333
Best Western Royal Palace Inn & Suites,0.4220055465367965,-0.01791017544264297,0.24329712566485046
Downtown Venus Apartment,0.4857786195286196,-0.1603658008658009,0.1672567221510884
Marina del Rey Hotel,0.4659000025315816,-0.018003316361902222,0.2885549114123188
The Willow,0.37932060006056106,-0.010354941922924374,0.1962759086342533
Contemporary Apartment in Downtown LA,0.39333333333333337,-0.013571428571428564,0.017291666666666684
Garden Cottage B&B,0.4514898989898989,0.1420787545787546,0.3877523809523808
NEW! LUXURY SUITE with Parking!,0.38037698412698423,0.07083333333333333,0.3459832451499119
El Royale Hotel - Near Universal Studios Hollywood,0.36452597518304924,0.06660538149793468,0.29018930947811716
Clean and Nice Single Room,0.45872549019607844,0.0,0.45872549019607844
Urban Downtown LA Floor To Ceiling Penthouse,0.4375454545454546,0.13925,0.2450967741935484
36 Story Amazing View Penthouse,0.41,-0.033333333333333326,0.24374999999999997
Ocean Suites - Pier,0.4566170634920635,-0.099,0.2040638528138528
Elaine's Hollywood Bed & Breakfast,0.4235603188800862,0.13967783490719268,0.37723817703420975
Audrey House,0.3123888888888889,0.061111111111111116,0.25440170940170936
Amazing Apartment Hollywood Blvd 2bd/bth,0.3207611832611833,0.021309523809523813,0.25112126245847183
Downtown LA 5bed Royal Penthouse,0.335044191919192,0.58,0.35388694638694645
"Luxury, Hollywood Modern",0.7127777777777778,0.03333333333333335,0.48629629629629634
Royal Palace Westwood Hotel,0.39298361168467205,0.029297161659345643,0.2599425426940905
Downtown LA Elegant 2BR Pool Suite,0.43689064558629775,0.11044841269841271,0.25146879849710035
The Culver Hotel,0.4596363890016232,0.08237720432525623,0.33706694925444874
Freehand Los Angeles,0.4286249772008571,0.035195235667271306,0.2703522577450991
Sea Blue Hotel,0.415202961647406,-0.015468731347662487,0.2233234082271756
Ocean View Hotel,0.4779636313412855,0.026625883081693932,0.28064721545546756
Comforting Hollywood Getaway,0.4847222222222221,0.21999999999999997,0.36439393939393944
Popular Private luxury Room in shared apartment in Hollywood,0.3846666666666667,-0.006427426739926749,0.16361348343685303
Desert Heaven - Guest House,0.39861966214193606,0.07551231935560294,0.3497524116528067
Hollywood Olivia Apartment,0.441780303030303,-0.06920727926587299,0.089304465201682
Hollywood Loft Oasis,0.39348975401545505,-0.0139993686868687,0.27475120170484413
"Luxury, Hollywood Experience",0.6026031746031747,-0.10000000000000002,0.4546867167919799
Venice Beach House,0.4251212399264656,0.08345935550664792,0.30923133533940717
Los Angeles RoomRentals Harvard Heights,0.3336545454545455,0.0898538961038961,0.26911907944996183
Four Points by Sheraton Los Angeles Westside,0.4231411120608318,0.004540315852593416,0.24480314697544933
Wilshire Motel,0.4683997584541064,0.08491546079638752,0.320841494396182
Inn at Venice Beach,0.41791091978949796,0.02156638255373373,0.2696036739858438
Los Angeles 3 Bed Ace Pool Suite,0.3625311942959002,0.047916666666666656,0.26185454545454545
HI Los Angeles - Santa Monica Hostel,0.4176579934284311,0.03769009292001164,0.2766734195978371
Su Casa at Venice Beach,0.43906044253772764,0.018470345563220067,0.24685262022873466
Downtown LA 1-Bedroom with Views,0.3716468253968255,0.05533154121863799,0.19336002886002887
USA Hostels Hollywood,0.4161477051012439,0.045922635987188515,0.29878189520557685
Downtown LA Modern Home Staples Center,0.21398809523809526,0.0,0.18723958333333335
PodShare Venice,0.3685926979961068,0.009909239471525439,0.21882793420615304
Hollywood Tower Apartel,0.4775757575757576,-0.08104166666666668,0.11717741935483872
Spotless Apartment in Santa Monica Beach 3,0.34048484848484856,0.4,0.3433189033189034
FANTASTIC HOUSE IN SANTA MONICA BEACH 10,0.34545454545454546,0.03766666666666668,0.24927083333333336
Perfect Chill in Hollywood,0.3597380952380952,-0.12999999999999998,0.24672161172161172
Mama Shelter Los Angeles,0.4312841393214776,0.056687589426460856,0.2897591185761015
Magic Castle Hotel,0.40996899373681933,0.07427259458189199,0.3346730762268045
Farmer's Daughter Hotel,0.43470234519790263,0.05229493396560713,0.30455101137762036
Crescent Hotel,0.4741272684011055,0.0017259756755035574,0.27510550892687685
Hollywood Walk of Fame!,0.36318221901555237,-0.007730815811172958,0.21578724318010034
Bel Air Luxury Living,0.3907407407407407,0.012271062271062264,0.20150590150590153
24 Hours Motel,0.33070707070707067,-0.013675213675213682,0.2446114996114996
Charming Studio in the heart of Westwood Village,0.385719696969697,0.75,0.4160763888888888
BRILLIANT HOME IN SANTA MONICA BEACH *23,0.08693181818181818,0.3416666666666667,0.22845117845117846
Boutique Hollywood,0.4142663843888073,-0.01819131161236424,0.20028992022156092
The Deluxe Oasis Apartment,0.4655411255411254,0.0968751639774367,0.2197638178319996
Premier Suites,0.36180555555555555,-0.14273809523809525,0.09944285714285714
Hollywood Sign View 5,0.332145202020202,-0.0616991341991342,0.192393985942373
Best Western Burbank Airport Inn,0.4082628028373571,0.04710087087822366,0.2591918287532572
Double Suite in Santa Monica,0.31279203869047617,0.0,0.306408527696793
Orange Drive Hostel,0.35734228897708925,0.05635003306878307,0.27611736430392597
Palihouse Santa Monica,0.4200604833635355,0.06531964342976247,0.30412501244776613
Super 8 by Wyndham Los Angeles-Culver City Area,0.3707216488557068,0.07675625113125116,0.2689663785470871
"Gorgeous Bungalow walk to Universal Studios, Hollywood",0.3019333133971292,0.16612155388471178,0.2747709614946457
Ambrose Hotel,0.4099950881415433,0.03700440217956141,0.2561005704288873
Dresden B & B,0.36934750807102495,0.07555555555555557,0.35219929804591166
Sheraton Grand Los Angeles,0.43124668865393134,-0.007506736811757089,0.23667915366095607
Hollywood 4Beds Los Angeles #1 Pool,0.45475966562173453,0.028258624878522855,0.1868295246420246
Location For Vacation Hollywood Luxury Apartment,0.36570420110192836,0.0441542467948718,0.24573949661449668
Inn at Playa del Rey,0.44997819182492527,0.08796279801810773,0.37114292209204114
Downtown LA Live Suites,0.4214618308520746,-0.03814842403505191,0.16499130815039287
Upscale 2Bed 2Bath & Gated Parking,0.42372693096377306,0.18884920634920632,0.39169815033451394
Apartment North Mansfield Ave,0.35002987032700134,-0.008339579659024102,0.217026775486827
Luxury Suite in The Heart of Hollywood,0.3749498746867168,-0.16,0.26350198412698417
Best Western Plus Dragon Gate Inn,0.41323264629234757,0.04977943610460319,0.27624550812525484
The Rose Hotel,0.42376049535288457,0.0758391324834777,0.32555852130101437
NEW Apartment near Staples Center,0.32838839523050056,0.13878472222222224,0.29541384340297394
Popular Studio luxury Private apartment in Downtown Los Angeles,0.2146915584415585,-0.0609375,0.13577380952380955
Arroyo Vista Inn,0.4234245100777356,0.11537888198757765,0.306230997684486
6418 Dix Street Townhouse Townhouse,0.7374999999999999,-0.055571428571428584,0.29690476190476184
Private Bedroom with Bathroom in Shared 2 Bedroom Apartment,0.443467261904762,0.08792207792207793,0.27754617604617604
The Garland,0.4041895137301235,0.02835038523931836,0.266517156956815
The Hollywood Style Apartment,0.5558974358974359,0.13518115942028985,0.2871064814814815
Spacious 2Bed/2Bath Condo at Prime Location,0.825,-0.2926190476190476,-0.044259259259259234
Omni Los Angeles Hotel California Plaza,0.4334653689130484,-0.0054726313942945175,0.2529516073713995
Hostel California,0.41513713080168796,0.04784860254687841,0.25964271737994377
Holiday Inn Express West Los Angeles,0.39690503897696855,0.010521835279029541,0.21533547241310905
Mosaic Hotel,0.4279145854697525,-0.0010270681699253033,0.22876310342275918
Popular Downtown LA Platinum Resort Style Suite,0.40814102564102556,0.10078124999999999,0.2910515873015872
Carlyle Inn,0.4203112570706057,0.021014098698347267,0.24516321250027054
Encore Motel,0.3598826502306615,-0.03722393990088796,0.23891872095478808
Hollywood Retreat,0.47333333333333333,-0.034693877551020415,0.19978021978021981
Knights Inn Los Angeles Central / Convention Center Area,0.3916526661735191,0.013229650551926047,0.2535708961317403
Urban Downtown LA City View Penthouse,0.5946666666666666,0.03333333333333334,0.44607843137254893
The Palazzo Communities by Synergy,0.7155555555555555,0.1125,0.370952380952381
Courtyard by Marriott Los Angeles LAX / Century Boulevard,0.36330665582950256,-0.020257590903753783,0.20208864753013417
Banana Bungalow,0.3760454592204047,0.05223126319685313,0.23494656222220306
Beverly Hills / Cedars Sinai,0.48750000000000004,0.08214285714285714,0.1328125
Gorgeous and Renovated Apartment Near Hollywood Blvd,0.3632575757575758,-0.022986111111111096,0.16632472826086955
Beverly Hills Spanish Apartment,0.4946825396825396,0.06514227642276421,0.2106317204301075
LA Villa close to Little Tokyo,0.31799873737373735,0.0,0.31799873737373735
WeHo Bungalow with Private Garden,0.3750646997929606,0.1277777777777778,0.3603498542274052
Comfort Suites,0.25833333333333336,0.0,0.25833333333333336
Rodeway Inn Hollywood,0.3587964037113442,0.009865807069123751,0.22233540989926154
Big & Beautiful 3Bedroom Apt in Marina Del Rey,-0.3,-0.3458333333333333,-0.33055555555555555
Westwood Apartment 409W,0.225,0.0,0.225
East West Comfort: Downtown LA Inspiring Apartment,0.38518518518518513,0.18333333333333335,0.3230769230769231
Downtown Juno Apartment,0.4947316919191919,0.013988943155609826,0.16190978892901967
Wilshire Experience Apartment,0.3698717948717949,0.005009920634920645,0.1947380952380952
Palihouse West Hollywood,0.39678350970017634,0.05846460292580982,0.30570397973238883
Downtown LA 5 Beds Penthouse Pool,0.3472222222222222,-0.11969696969696972,0.18154121863799286
Hollywood Hills Spanish,0.5916666666666667,0.1466873706004141,0.23875205254515602
Republic Inn / Hollywood,0.450404411764706,0.30104166666666665,0.42221887550200815
Samesun Venice Beach,0.43793638500004506,0.011985129148341584,0.2771163693954105
Elan Hotel,0.45676058688984067,0.025936787518037525,0.3268045962201011
Brentwood Inn,0.37575813075813075,-0.01164868551587301,0.10429661696328364
"Luxury 2-Bedroom, 2-Bathroom w Pool",0.45970108695652184,-0.014492753623188416,0.27002355072463774
Beverly Hills Guest House,0.3674786612758311,0.10729166666666667,0.28521258503401364
PodShare Los Feliz,0.3703949316795683,0.012874979262886874,0.2422037539188187
Ginosi Downtown Apartel,0.43862745098039224,-0.0022956455309396497,0.14467871997283768
Living the Dream in Hollywood,0.3553923160173161,-0.01231481481481482,0.18429910714285713
Shelter Hotel Los Angeles,0.37024582000125494,0.062000397431431896,0.24363128704237874
Los Angeles RoomRentals near USC,0.31649986099527394,-0.0672229700124437,0.14001128773187604
Best Western Hollywood Plaza Inn,0.3939594493270938,0.04001981081249377,0.24946031639950972
Hollywood Shine B&B,0.40156339543393116,0.016928757269666365,0.27850836562630915
Bungalows at Marina del Rey/ Venice Beach,0.3743125,0.08247189153439154,0.2847290640394088
Melrose Apartment # 18,0.4306862745098039,0.10176396316102199,0.2114047336106159
Comfort Inn Los Angeles near Hollywood,0.4354862232261784,0.0281025285101372,0.2880957294715516
Wilshire Getaway Apartment,0.44119105975723627,-0.08684187554557922,0.15594608597964302
Urban Hollywood Glamour Suite,0.37284256559766765,0.0637722729248153,0.20677638719305383
Comfort Inn & Suites Near Universal - North Hollywood – Burbank,0.3899356894631619,0.01751157993689115,0.2609784906185767
West Hollywood Guesthouse,0.32779255319148937,0.08710526315789476,0.25812500000000005
LA LAX Teresa B&B,0.38010206918463796,0.04826738874152668,0.31036869430891173
Unique house next tothe beach-Venice Beach-MDR,0.44717948717948713,-0.04791666666666666,0.29083333333333333
Downtown Mansion Hostel,0.3562990196078432,0.23611111111111113,0.33577913279132793
Royal Pagoda Motel,0.36613174716356844,-0.01295467885097322,0.20972711176412845
Bel Air Villa,0.3683489350156017,0.001023154966453931,0.20173397863818432
Pelham Apartment 8,0.48294117647058826,0.08086419753086421,0.2362121212121212
Palihotel Melrose,0.42514972694929576,-0.029726941593974196,0.21290142128951406
